symbol,edge_name,category,horizon_bars,direction,n_signals,hit_rate,mean_return_bps,std_return_bps,sharpe,t_stat,p_value,expectancy_bps,edge_score,sample_pct
ETH-USD,cvd_falling_strong,ORDERFLOW,390,short,3642,0.5601,61.68,1508.72,0.084,2.467,0.01362,224627.5,2.467,20.84
GC=F,stack_overbought_downtrend,STACK,5,long,233,0.5622,7.61,47.16,2.922,2.464,0.01373,1773.8,2.464,1.7
HG=F,cvd_rising_strong,ORDERFLOW,5,long,2860,0.5084,3.52,76.54,0.833,2.462,0.01381,10078.2,2.462,20.86
LQD,range_contraction,VOL_REGIME,20,long,386,0.5725,9.39,74.91,1.134,2.462,0.01381,3623.6,2.462,7.61
ETH-USD,trend_above_50sma,MOMENTUM,390,short,8569,0.5823,39.56,1488.35,0.054,2.461,0.01387,339006.6,2.461,49.04
MDY,rsi_extreme_high_80,MEAN_REV,100,long,90,0.6667,77.83,300.13,1.05,2.46,0.01389,7004.6,2.46,1.77
CPER,rsi_extreme_high_80,MEAN_REV,100,short,154,0.5,134.16,676.78,0.802,2.46,0.01389,20660.7,2.46,3.04
MDY,outside_bar_close_high,STRUCTURE,100,long,164,0.5854,74.11,385.88,0.777,2.459,0.01392,12153.3,2.459,3.23
NQ=F,vol_spike_2sd,VOLUME,20,long,1161,0.578,8.09,112.13,0.653,2.458,0.01397,9391.5,2.458,8.49
DBC,trend_above_50sma,MOMENTUM,100,long,2738,0.477,18.66,397.31,0.19,2.457,0.01399,51089.5,2.457,53.98
ETH-USD,stack_oversold_uptrend,STACK,5,short,335,0.4866,22.03,164.21,2.428,2.455,0.01408,7378.9,2.455,1.92
SHY,stack_overbought_downtrend,STACK,390,long,143,0.5455,9.05,44.07,0.421,2.455,0.01408,1293.8,2.455,2.82
EURUSD=X,tod_lunch_lull,TIME_OF_DAY,100,long,1434,0.5042,5.52,85.13,0.262,2.454,0.01413,7910.2,2.454,8.32
DBC,stack_open_strong_momo,STACK,100,long,222,0.509,64.54,391.91,0.667,2.454,0.01414,14328.1,2.454,4.38
XLI,close_at_low,ORDERFLOW,5,long,619,0.5477,8.57,86.89,1.785,2.454,0.01412,5305.6,2.454,12.2
SLV,rsi_extreme_high_80,MEAN_REV,100,long,209,0.555,193.38,1139.45,0.687,2.454,0.01415,40417.1,2.454,4.12
XLY,dow_midweek,TIME_OF_DAY,20,long,3078,0.538,9.73,220.17,0.4,2.453,0.01418,29959.7,2.453,60.69
^VIX,tod_overnight_close,TIME_OF_DAY,20,long,249,0.49,150.17,966.08,1.407,2.453,0.01417,37393.5,2.453,2.5
IEF,momo_5d_strong_up,MOMENTUM,20,short,37,0.5946,26.17,64.95,3.647,2.451,0.01424,968.4,2.451,0.73
AUDUSD=X,wide_bar_close_low,ORDERFLOW,100,long,396,0.5379,13.75,111.61,0.499,2.451,0.01424,5444.1,2.451,2.29
AUDUSD=X,tod_power_hour,TIME_OF_DAY,100,long,1444,0.536,7.14,110.88,0.261,2.448,0.01435,10316.1,2.448,8.33
^VIX,inside_bar,STRUCTURE,100,long,848,0.4976,188.13,2241.17,0.34,2.444,0.01451,159531.3,2.444,8.51
MDY,bbz_below_2,MEAN_REV,100,long,267,0.5506,63.59,425.35,0.605,2.443,0.01457,16978.9,2.443,5.26
EURUSD=X,momo_5d_strong_down,MOMENTUM,20,long,22,0.7273,23.43,45.02,4.711,2.441,0.01463,515.5,2.441,0.13
IEF,trend_below_50sma,MOMENTUM,390,long,2328,0.4931,14.98,296.25,0.104,2.44,0.01467,34881.7,2.44,45.89
XLE,golden_cross_state,MOMENTUM,5,short,2766,0.5022,5.39,116.2,0.839,2.438,0.01476,14900.6,2.438,54.53
XLK,outside_bar_close_high,STRUCTURE,100,long,151,0.6225,100.51,506.54,0.803,2.438,0.01476,15176.9,2.438,2.98
SLV,vol_compression_then_expansion,GAMMA_PROXY,20,long,910,0.5527,29.22,361.52,0.731,2.438,0.01476,26590.2,2.438,17.96
USDJPY=X,bbz_below_2,MEAN_REV,5,short,906,0.521,2.45,30.26,1.465,2.436,0.01484,2218.9,2.436,5.29
RTY=F,outside_bar_close_low,STRUCTURE,100,long,472,0.5466,32.98,294.26,0.454,2.435,0.01491,15564.5,2.435,3.44
SI=F,vol_dry_neg2sd,VOLUME,20,long,709,0.5346,24.58,268.73,0.828,2.435,0.01488,17426.2,2.435,5.17
NQ=F,stack_open_strong_momo,STACK,100,long,116,0.6379,65.58,290.09,0.915,2.435,0.01489,7607.8,2.435,0.85
NG=F,cvd_rising_strong,ORDERFLOW,20,short,2881,0.5384,20.97,462.33,0.41,2.434,0.01492,60409.9,2.434,21.39
XLV,tod_power_hour,TIME_OF_DAY,20,long,967,0.5491,11.56,147.63,0.708,2.434,0.01493,11175.2,2.434,19.07
DIA,inside_bar,STRUCTURE,20,long,688,0.5378,13.85,149.33,0.839,2.432,0.01501,9526.6,2.432,13.58
USDCAD=X,rsi_oversold_30,MEAN_REV,100,long,962,0.5624,4.7,59.9,0.317,2.432,0.01502,4518.0,2.432,5.55
SI=F,tod_power_hour,TIME_OF_DAY,20,long,1186,0.5438,20.09,284.39,0.639,2.432,0.015,23823.6,2.432,8.65
IEF,stack_orderflow_trend_align,STACK,390,long,293,0.5392,37.97,267.36,0.291,2.431,0.01505,11126.5,2.431,5.78
BTC-USD,tod_overnight_close,TIME_OF_DAY,390,long,1426,0.5147,61.27,951.82,0.132,2.431,0.01507,87366.6,2.431,8.16
ES=F,range_spike,VOL_REGIME,5,long,677,0.5657,5.41,57.92,1.69,2.429,0.01514,3661.0,2.429,4.95
NQ=F,stack_volspike_powerhour,STACK,100,long,154,0.6104,55.74,284.88,0.792,2.428,0.01519,8583.2,2.428,1.13
SLV,tod_power_hour,TIME_OF_DAY,5,long,968,0.5506,21.21,271.92,1.412,2.427,0.01521,20535.7,2.427,19.1
USO,outside_bar_close_low,STRUCTURE,100,long,140,0.5143,168.03,819.25,0.83,2.427,0.01523,23523.9,2.427,2.76
AUDUSD=X,range_spike,VOL_REGIME,20,long,744,0.5376,4.53,50.96,0.805,2.426,0.01528,3371.3,2.426,4.29
BTC-USD,momo_5d_strong_up,MOMENTUM,100,long,2109,0.514,25.82,488.63,0.214,2.426,0.01526,54444.1,2.426,12.07
DIA,vol_dry_neg2sd,VOLUME,5,long,402,0.5498,8.15,67.37,2.189,2.425,0.01532,3275.1,2.425,7.93
CPER,bbz_below_2,MEAN_REV,100,long,153,0.6013,111.48,568.67,0.793,2.425,0.01531,17057.1,2.425,3.02
GLD,bbz_above_2,MEAN_REV,5,long,347,0.5879,8.9,68.34,2.356,2.425,0.0153,3087.4,2.425,6.85
SPY,death_cross_state,MOMENTUM,20,long,1367,0.5655,14.86,226.55,0.594,2.425,0.01531,20312.0,2.425,26.97
UNG,wide_bar_close_low,ORDERFLOW,390,short,123,0.6667,476.58,2180.39,0.448,2.424,0.01535,58619.3,2.424,2.43
USDJPY=X,trend_above_50sma,MOMENTUM,5,long,9682,0.5252,0.64,26.1,0.446,2.423,0.01541,6221.8,2.423,56.52
IWM,close_at_low,ORDERFLOW,5,long,608,0.5395,10.99,111.85,1.778,2.422,0.01544,6679.1,2.422,12.0
EURUSD=X,momo_5d_strong_down,MOMENTUM,5,long,22,0.7273,8.52,16.49,9.346,2.422,0.01544,187.3,2.422,0.13
XLF,rvol_low_decile,VOL_REGIME,20,long,515,0.5476,14.45,135.63,0.964,2.418,0.01558,7443.9,2.418,10.14
XLY,range_spike,VOL_REGIME,100,long,256,0.5742,70.15,464.09,0.612,2.418,0.01559,17958.1,2.418,5.05
XLV,bbz_above_2,MEAN_REV,5,long,286,0.5315,8.89,62.19,2.587,2.417,0.01564,2542.4,2.417,5.64
XLK,dow_monday,TIME_OF_DAY,5,long,962,0.5509,8.38,107.64,1.41,2.416,0.01569,8065.9,2.416,18.97
XLP,bbz_above_2,MEAN_REV,390,long,233,0.5622,74.54,471.26,0.324,2.415,0.01575,17368.9,2.415,4.59
XLB,stack_overbought_downtrend,STACK,5,long,183,0.5847,13.33,74.71,3.23,2.414,0.01579,2439.5,2.414,3.61
CPER,rsi_extreme_high_80,MEAN_REV,390,short,144,0.6458,197.04,979.73,0.412,2.413,0.0158,28373.6,2.413,2.85
UNG,trend_above_50sma,MOMENTUM,20,short,2273,0.5209,29.87,590.59,0.458,2.411,0.0159,67889.4,2.411,44.81
AUDUSD=X,rsi_extreme_low_20,MEAN_REV,20,long,81,0.642,17.33,64.72,2.424,2.41,0.01594,1404.0,2.41,0.47
XLK,rvol_above_iv_proxy,GAMMA_PROXY,5,long,336,0.5774,12.9,98.13,2.379,2.409,0.01598,4333.7,2.409,6.62
ETH-USD,cvd_rising_strong,ORDERFLOW,390,short,3558,0.5658,60.68,1502.16,0.083,2.409,0.01598,215884.7,2.409,20.36
UNG,range_spike,VOL_REGIME,100,short,225,0.6044,202.84,1263.86,0.65,2.407,0.01607,45638.3,2.407,4.44
DBC,momo_5d_strong_up,MOMENTUM,100,long,517,0.472,44.49,420.27,0.428,2.407,0.01609,22999.3,2.407,10.19
EURUSD=X,bbz_above_2,MEAN_REV,20,long,1068,0.5047,3.24,43.99,0.666,2.405,0.01616,3457.5,2.405,6.2
USDCAD=X,rsi_extreme_low_20,MEAN_REV,20,long,122,0.6066,4.9,22.53,1.97,2.404,0.01622,598.2,2.404,0.7
XLY,stack_oversold_uptrend,STACK,20,long,145,0.6069,42.27,211.68,1.807,2.404,0.0162,6128.8,2.404,2.86
SHY,rsi_extreme_low_20,MEAN_REV,100,long,76,0.4211,7.34,26.63,1.116,2.403,0.01627,557.8,2.403,1.5
XLY,stack_open_strong_momo,STACK,100,long,236,0.5932,70.73,452.42,0.633,2.402,0.01632,16692.0,2.402,4.65
SLV,dow_friday,TIME_OF_DAY,5,long,1018,0.5069,16.71,221.86,1.363,2.402,0.01628,17006.0,2.402,20.09
CPER,rsi_overbought_70,MEAN_REV,100,short,666,0.4489,57.54,618.73,0.376,2.4,0.01641,38318.3,2.4,13.16
EURUSD=X,trend_above_50sma,MOMENTUM,20,long,8554,0.4848,1.06,40.86,0.235,2.4,0.01641,9068.0,2.4,49.64
XLP,inside_bar,STRUCTURE,20,long,710,0.5183,12.0,133.2,0.815,2.4,0.01641,8517.1,2.4,14.0
GBPUSD=X,wide_bar_close_high,ORDERFLOW,390,long,421,0.5653,18.45,157.81,0.24,2.399,0.01644,7767.8,2.399,2.44
XLU,cvd_rising_strong,ORDERFLOW,20,short,995,0.5387,11.26,148.06,0.688,2.399,0.01642,11206.2,2.399,19.62
GC=F,momo_5d_strong_up,MOMENTUM,100,long,576,0.599,36.12,361.51,0.404,2.398,0.01647,20807.9,2.398,4.2
XLY,stack_oversold_uptrend,STACK,5,long,148,0.5405,18.74,95.14,3.566,2.397,0.01653,2774.1,2.397,2.92
GC=F,close_at_low,ORDERFLOW,20,long,991,0.5489,10.36,136.03,0.689,2.397,0.01651,10266.8,2.397,7.22
CL=F,tick_imb_positive,ORDERFLOW,5,long,2766,0.5137,6.8,149.09,0.825,2.397,0.01651,18798.8,2.397,20.52
XLP,momo_5d_strong_up,MOMENTUM,100,long,281,0.5801,41.68,292.0,0.578,2.393,0.01672,11712.6,2.393,5.54
CPER,trend_above_50sma,MOMENTUM,5,long,2771,0.5074,6.02,132.54,0.823,2.392,0.01675,16690.2,2.392,54.75
USDCAD=X,rsi_overbought_70,MEAN_REV,5,short,812,0.532,1.12,13.4,1.518,2.39,0.01683,913.0,2.39,4.69
ES=F,tod_lunch_lull,TIME_OF_DAY,20,long,1185,0.5738,5.67,81.63,0.628,2.39,0.01687,6715.3,2.39,8.66
HG=F,rsi_extreme_low_20,MEAN_REV,5,short,74,0.5405,57.54,207.11,5.028,2.39,0.01686,4257.7,2.39,0.54
XLRE,tod_open_hour,TIME_OF_DAY,100,long,715,0.5287,34.49,386.22,0.361,2.388,0.01695,24660.7,2.388,14.1
TLT,rvol_high_decile,VOL_REGIME,5,short,400,0.4975,10.68,89.45,2.161,2.388,0.01692,4272.6,2.388,7.88
TLT,close_at_high,ORDERFLOW,5,short,640,0.5109,7.05,74.67,1.709,2.388,0.01693,4511.4,2.388,12.62
XLB,vol_dry_neg2sd,VOLUME,20,long,498,0.5361,19.75,184.7,0.968,2.386,0.01703,9834.5,2.386,9.82
DIA,stack_orderflow_trend_align,STACK,5,long,497,0.5252,5.4,50.42,1.937,2.386,0.01703,2681.9,2.386,9.81
XLY,close_at_high,ORDERFLOW,20,long,732,0.5505,17.94,203.57,0.798,2.385,0.01709,13134.3,2.385,14.43
USDJPY=X,stack_open_strong_momo,STACK,5,long,31,0.6774,8.34,19.49,7.748,2.383,0.01715,258.7,2.383,0.18
CL=F,stack_overbought_downtrend,STACK,390,long,332,0.4428,186.97,1429.42,0.268,2.383,0.01716,62073.4,2.383,2.46
GBPUSD=X,bbz_above_2,MEAN_REV,390,long,1055,0.546,11.21,152.72,0.15,2.383,0.01716,11821.5,2.383,6.12
CL=F,range_contraction,VOL_REGIME,100,long,1337,0.5303,29.71,455.93,0.264,2.383,0.01719,39719.1,2.383,9.92
USDJPY=X,rsi_extreme_low_20,MEAN_REV,5,short,158,0.4937,8.93,47.13,3.43,2.382,0.01722,1411.2,2.382,0.92
TLT,rsi_extreme_high_80,MEAN_REV,20,short,64,0.4844,44.37,149.11,2.693,2.38,0.01729,2839.7,2.38,1.26
XLRE,stack_open_strong_momo,STACK,390,long,182,0.5165,118.81,673.55,0.361,2.38,0.01733,21622.8,2.38,3.59
HYG,trend_below_50sma,MOMENTUM,5,long,2157,0.5568,1.61,31.36,0.928,2.38,0.0173,3467.5,2.38,42.53
YM=F,momo_acceleration_neg,MOMENTUM,5,long,2827,0.5221,1.81,40.39,0.81,2.379,0.01735,5109.5,2.379,20.68
XLE,stack_oversold_uptrend,STACK,5,short,169,0.4793,33.02,180.64,3.309,2.377,0.01748,5581.0,2.377,3.33
DBC,rsi_extreme_high_80,MEAN_REV,20,short,88,0.6023,48.74,192.38,2.293,2.377,0.01748,4288.8,2.377,1.74
XLI,tick_imb_positive,ORDERFLOW,20,long,1021,0.5759,13.27,178.54,0.673,2.376,0.01752,13551.9,2.376,20.13
XLRE,rvol_above_iv_proxy,GAMMA_PROXY,100,long,349,0.5415,46.06,362.37,0.514,2.374,0.01757,16074.4,2.374,6.88
^VIX,outside_bar_close_low,STRUCTURE,100,long,221,0.4977,317.39,1988.68,0.646,2.373,0.01766,70142.8,2.373,2.22
DIA,vol_spike_2sd,VOLUME,20,long,305,0.5574,18.14,133.5,1.23,2.373,0.01765,5532.1,2.373,6.02
XLE,vol_dry_neg2sd,VOLUME,100,long,493,0.5619,53.44,500.45,0.432,2.371,0.01775,26344.9,2.371,9.72
XLY,tick_imb_positive,ORDERFLOW,5,long,990,0.5343,7.12,94.63,1.363,2.369,0.01785,7052.8,2.369,19.52
UNG,dow_monday,TIME_OF_DAY,20,short,956,0.569,38.82,506.64,0.693,2.369,0.01784,37108.1,2.369,18.85
XLRE,momo_acceleration_neg,MOMENTUM,20,long,1818,0.5297,9.7,174.67,0.503,2.368,0.01789,17635.9,2.368,35.84
MDY,range_contraction,VOL_REGIME,100,long,341,0.5865,54.45,424.88,0.519,2.367,0.01795,18568.7,2.367,6.72
TLT,stack_oversold_uptrend,STACK,20,long,182,0.5934,23.58,134.56,1.586,2.364,0.01807,4291.7,2.364,3.59
RTY=F,bbz_above_2,MEAN_REV,20,long,937,0.5261,10.0,129.41,0.699,2.364,0.01807,9365.4,2.364,6.84
UNG,momo_acceleration_pos,MOMENTUM,100,short,2442,0.5418,60.61,1268.09,0.193,2.362,0.01817,148017.2,2.362,48.15
HG=F,dow_midweek,TIME_OF_DAY,5,long,8321,0.5199,2.38,91.88,0.469,2.362,0.01818,19795.9,2.362,60.7
SLV,rvol_above_iv_proxy,GAMMA_PROXY,20,long,474,0.5886,49.49,456.46,0.981,2.361,0.01824,23460.2,2.361,9.35
XLB,momo_5d_strong_down,MOMENTUM,20,long,456,0.5504,24.67,223.19,1.0,2.36,0.01825,11249.9,2.36,8.99
SLV,outside_bar_close_low,STRUCTURE,100,long,120,0.6167,210.72,978.91,0.871,2.358,0.01837,25286.3,2.358,2.37
XLI,range_contraction,VOL_REGIME,5,long,399,0.5489,9.2,78.0,2.136,2.357,0.01843,3672.0,2.357,7.87
XLRE,close_at_high,ORDERFLOW,20,long,685,0.5255,15.32,170.09,0.815,2.357,0.01842,10493.1,2.357,13.51
USDCAD=X,close_at_low,ORDERFLOW,5,long,323,0.5728,1.95,14.84,2.373,2.356,0.01846,628.3,2.356,1.86
ETH-USD,dow_friday,TIME_OF_DAY,100,short,2494,0.5008,29.21,619.19,0.191,2.356,0.01847,72856.4,2.356,14.27
HG=F,wide_bar_close_low,ORDERFLOW,100,long,241,0.5851,56.18,370.44,0.614,2.354,0.01855,13539.6,2.354,1.76
USDJPY=X,bbz_above_2,MEAN_REV,20,long,1017,0.5447,4.06,54.98,0.668,2.354,0.01855,4128.1,2.354,5.94
RTY=F,stack_orderflow_trend_align,STACK,390,long,915,0.5749,36.29,466.56,0.159,2.353,0.01864,33202.5,2.353,6.68
ES=F,tod_overnight_close,TIME_OF_DAY,20,long,597,0.5846,9.22,95.68,0.872,2.353,0.01861,5501.9,2.353,4.36
HG=F,dow_monday,TIME_OF_DAY,5,long,2644,0.5045,3.3,72.22,0.828,2.352,0.01865,8736.1,2.352,19.29
IEF,bbz_below_2,MEAN_REV,5,short,255,0.5843,3.94,26.73,2.665,2.351,0.01871,1003.7,2.351,5.03
ETH-USD,stack_overbought_downtrend,STACK,5,long,363,0.5207,20.83,168.94,2.232,2.349,0.01881,7561.9,2.349,2.08
ETH-USD,cvd_rising_strong,ORDERFLOW,100,short,3658,0.547,30.34,781.42,0.157,2.348,0.01886,110982.8,2.348,20.94
CL=F,rsi_extreme_high_80,MEAN_REV,390,short,117,0.6496,202.63,933.66,0.445,2.348,0.0189,23708.0,2.348,0.87
NQ=F,trend_above_50sma,MOMENTUM,5,long,8125,0.5415,1.39,53.5,0.471,2.346,0.01898,11312.5,2.346,59.41
XLK,vol_spike_2sd,VOLUME,20,long,293,0.6075,33.36,243.59,1.239,2.344,0.01907,9774.1,2.344,5.78
XLE,wide_bar_close_low,ORDERFLOW,20,short,124,0.5806,48.45,230.1,1.905,2.344,0.01905,6007.3,2.344,2.44
ES=F,wide_bar_close_low,ORDERFLOW,5,long,310,0.5323,8.41,63.25,2.408,2.342,0.01918,2608.3,2.342,2.27
UNG,outside_bar_close_low,STRUCTURE,390,short,124,0.6452,427.4,2034.02,0.431,2.34,0.01929,52997.1,2.34,2.44
XLE,dow_friday,TIME_OF_DAY,5,long,1018,0.5452,7.74,105.45,1.328,2.34,0.01926,7874.5,2.34,20.07
DBC,inside_bar,STRUCTURE,20,long,725,0.5545,16.18,186.26,0.786,2.339,0.01934,11730.1,2.339,14.29
EURUSD=X,momo_acceleration_neg,MOMENTUM,5,long,1075,0.4847,1.76,24.62,1.291,2.338,0.0194,1887.0,2.338,6.24
DIA,tod_power_hour,TIME_OF_DAY,5,long,968,0.5434,5.81,77.32,1.36,2.338,0.01936,5625.5,2.338,19.1
EURUSD=X,rsi_overbought_70,MEAN_REV,390,long,1019,0.5231,11.62,158.63,0.15,2.338,0.01939,11839.1,2.338,5.91
XLF,stack_overbought_downtrend,STACK,390,long,113,0.5929,186.48,848.76,0.45,2.336,0.01951,21072.5,2.336,2.23
XLY,rsi_overbought_70,MEAN_REV,5,long,493,0.5335,8.08,76.77,1.904,2.336,0.01948,3982.4,2.336,9.72
IWM,rvol_above_iv_proxy,GAMMA_PROXY,20,long,337,0.5549,26.04,204.6,1.152,2.336,0.01948,8774.9,2.336,6.65
IWM,rsi_oversold_30,MEAN_REV,20,long,256,0.4805,31.67,216.93,1.321,2.336,0.0195,8107.3,2.336,5.05
RTY=F,tick_imb_positive,ORDERFLOW,20,short,2735,0.5236,5.87,131.49,0.404,2.335,0.01952,16059.7,2.335,19.96
NG=F,rsi_extreme_high_80,MEAN_REV,390,long,160,0.5375,390.96,2117.98,0.378,2.335,0.01955,62554.1,2.335,1.19
XLY,cvd_falling_strong,ORDERFLOW,5,long,1021,0.5191,7.47,102.17,1.322,2.335,0.01956,7622.2,2.335,20.13
CPER,rvol_low_decile,VOL_REGIME,100,long,516,0.6415,69.74,678.62,0.416,2.334,0.01957,35987.0,2.334,10.2
DBC,outside_bar_close_low,STRUCTURE,390,long,110,0.5818,189.94,854.4,0.456,2.332,0.01972,20893.1,2.332,2.17
DIA,rsi_extreme_low_20,MEAN_REV,390,long,19,0.5789,437.6,818.21,1.096,2.331,0.01974,8314.4,2.331,0.37
LQD,rsi_extreme_low_20,MEAN_REV,20,long,58,0.569,26.43,86.38,2.769,2.33,0.01981,1532.8,2.33,1.14
SI=F,trend_below_50sma,MOMENTUM,5,long,5935,0.5444,4.18,138.24,0.547,2.327,0.01997,24780.9,2.327,43.28
TLT,bbz_below_2,MEAN_REV,390,short,221,0.6154,97.7,624.5,0.321,2.326,0.02004,21591.1,2.326,4.36
NG=F,range_spike,VOL_REGIME,390,long,607,0.5239,164.93,1748.86,0.193,2.323,0.02016,100109.6,2.323,4.51
HG=F,rsi_extreme_low_20,MEAN_REV,100,short,74,0.6081,82.28,304.89,1.092,2.322,0.02026,6088.8,2.322,0.54
USDJPY=X,range_spike,VOL_REGIME,390,long,750,0.5747,19.67,232.15,0.174,2.321,0.02031,14753.3,2.321,4.38
TLT,momo_acceleration_pos,MOMENTUM,100,short,1667,0.5249,17.58,309.32,0.23,2.32,0.02032,29305.4,2.32,32.86
GLD,stack_overbought_downtrend,STACK,20,short,206,0.5971,26.29,162.65,1.463,2.32,0.02036,5415.2,2.32,4.07
XLI,wide_bar_close_low,ORDERFLOW,100,long,133,0.5489,71.9,357.58,0.814,2.319,0.0204,9563.1,2.319,2.62
XLY,rsi_oversold_30,MEAN_REV,5,long,307,0.5277,15.04,113.77,2.393,2.317,0.02052,4617.9,2.317,6.05
XLV,vol_spike_2sd,VOLUME,390,long,272,0.5625,90.55,644.83,0.288,2.316,0.02056,24630.9,2.316,5.36
XLK,wide_bar_close_low,ORDERFLOW,20,long,135,0.5852,50.09,251.33,1.804,2.316,0.02058,6761.8,2.316,2.66
LQD,vol_compression_then_expansion,GAMMA_PROXY,390,short,989,0.6148,16.38,222.34,0.151,2.316,0.02054,16196.1,2.316,19.5
XLV,momo_5d_strong_up,MOMENTUM,390,long,335,0.5343,77.53,613.01,0.259,2.315,0.02062,25972.9,2.315,6.6
YM=F,rsi_overbought_70,MEAN_REV,100,long,1293,0.5437,9.78,152.02,0.26,2.314,0.02067,12648.6,2.314,9.46
IEF,bbz_above_2,MEAN_REV,100,short,252,0.5635,19.44,133.39,0.59,2.313,0.02071,4898.2,2.313,4.97
SHY,dow_friday,TIME_OF_DAY,20,short,1019,0.4799,1.24,17.12,0.655,2.311,0.02086,1262.8,2.311,20.09
USDJPY=X,rvol_above_iv_proxy,GAMMA_PROXY,5,long,988,0.5506,2.15,29.22,1.33,2.31,0.02089,2121.6,2.31,5.77
RTY=F,rvol_low_decile,VOL_REGIME,20,long,1624,0.4618,6.19,107.92,0.519,2.31,0.02091,10044.5,2.31,11.85
^VIX,close_at_low,ORDERFLOW,20,long,2120,0.4571,53.38,1065.02,0.454,2.308,0.02101,113169.5,2.308,21.28
XLE,tick_imb_negative,ORDERFLOW,20,long,1067,0.5642,16.3,230.73,0.639,2.308,0.02099,17396.6,2.308,21.04
IWM,stack_open_strong_momo,STACK,100,long,233,0.588,70.56,466.91,0.612,2.307,0.02107,16439.9,2.307,4.6
UNG,wide_bar_close_low,ORDERFLOW,20,short,130,0.6154,117.01,578.28,1.831,2.307,0.02105,15211.7,2.307,2.56
SLV,range_contraction,VOL_REGIME,5,long,371,0.5741,31.04,259.19,2.167,2.306,0.02109,11514.2,2.306,7.32
GBPUSD=X,rsi_extreme_low_20,MEAN_REV,5,long,104,0.6346,5.22,23.09,4.092,2.305,0.02115,542.7,2.305,0.6
HG=F,dow_monday,TIME_OF_DAY,20,long,2644,0.5095,6.35,141.7,0.406,2.304,0.0212,16790.2,2.304,19.29
YM=F,range_spike,VOL_REGIME,20,long,694,0.5519,7.76,88.86,0.791,2.302,0.02136,5387.5,2.302,5.08
USDJPY=X,outside_bar_close_high,STRUCTURE,20,long,515,0.567,6.02,59.33,0.918,2.301,0.02138,3098.6,2.301,3.01
AUDUSD=X,rsi_extreme_high_80,MEAN_REV,5,short,120,0.55,5.32,25.32,3.802,2.301,0.02138,638.3,2.301,0.69
SI=F,range_contraction,VOL_REGIME,5,long,1107,0.5257,8.37,121.09,1.251,2.3,0.02147,9265.4,2.3,8.07
GLD,tick_imb_positive,ORDERFLOW,20,long,1012,0.5543,15.49,214.36,0.654,2.299,0.02151,15676.0,2.299,19.97
UNG,tod_open_hour,TIME_OF_DAY,100,short,715,0.5594,108.0,1256.16,0.348,2.299,0.02151,77218.8,2.299,14.1
DBC,rsi_oversold_30,MEAN_REV,20,long,379,0.5515,21.9,185.41,1.069,2.299,0.0215,8298.7,2.299,7.47
IEF,dow_monday,TIME_OF_DAY,390,long,887,0.5096,22.77,294.98,0.158,2.299,0.0215,20197.9,2.299,17.48
YM=F,momo_5d_strong_up,MOMENTUM,20,long,234,0.5726,24.49,162.95,1.36,2.299,0.02149,5731.0,2.299,1.71
GBPUSD=X,trend_below_50sma,MOMENTUM,5,long,8352,0.5226,0.51,20.27,0.455,2.298,0.02155,4258.0,2.298,48.47
CL=F,dow_midweek,TIME_OF_DAY,5,long,8149,0.5101,2.97,116.53,0.461,2.297,0.02162,24164.4,2.297,60.45
ES=F,stack_oversold_uptrend,STACK,100,long,332,0.6024,20.88,165.71,0.51,2.296,0.0217,6931.3,2.296,2.43
HG=F,rsi_extreme_low_20,MEAN_REV,390,long,73,0.6849,140.98,524.57,0.551,2.296,0.02166,10291.5,2.296,0.53
LQD,bbz_above_2,MEAN_REV,20,short,242,0.5331,10.62,71.93,1.336,2.296,0.02167,2569.3,2.296,4.77
BTC-USD,trend_above_50sma,MOMENTUM,20,long,8944,0.5028,4.94,203.66,0.22,2.295,0.02173,44202.8,2.295,51.18
GLD,range_spike,VOL_REGIME,20,long,260,0.6,29.41,206.73,1.287,2.294,0.02181,7645.8,2.294,5.13
NG=F,wide_bar_close_low,ORDERFLOW,100,long,325,0.52,119.54,939.49,0.515,2.294,0.0218,38849.8,2.294,2.41
^VIX,range_contraction,VOL_REGIME,100,long,847,0.49,154.15,1956.33,0.319,2.293,0.02183,130568.0,2.293,8.5
GC=F,trend_below_50sma,MOMENTUM,5,long,5775,0.5484,2.07,68.64,0.546,2.292,0.02189,11956.3,2.292,42.09
XLB,tod_lunch_lull,TIME_OF_DAY,20,long,1441,0.5475,10.68,177.15,0.545,2.288,0.02217,15383.0,2.288,28.41
USO,golden_cross_state,MOMENTUM,5,long,2552,0.5243,10.21,225.53,0.819,2.287,0.02221,26054.5,2.287,50.32
TLT,vol_compression_then_expansion,GAMMA_PROXY,5,short,1046,0.5344,4.76,67.26,1.28,2.287,0.02219,4975.6,2.287,20.62
EURUSD=X,stack_overbought_downtrend,STACK,390,long,330,0.5697,22.16,176.08,0.258,2.286,0.02225,7312.4,2.286,1.91
RTY=F,rsi_oversold_30,MEAN_REV,5,long,773,0.5408,6.18,75.15,1.488,2.285,0.0223,4774.6,2.285,5.64
ES=F,rsi_oversold_30,MEAN_REV,20,long,684,0.5848,13.6,155.71,0.791,2.285,0.02231,9305.3,2.285,5.0
XLU,tod_open_hour,TIME_OF_DAY,20,long,726,0.5413,14.82,174.85,0.767,2.284,0.02237,10760.4,2.284,14.31
